candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason
8-7-evidence-verification-uncertainty-and-abstention__abstention-refusal-policy,abstention / refusal policy,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether abstention / refusal policy improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__selective-prediction,selective prediction,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether selective prediction improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__uncertainty-estimation,uncertainty estimation,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether uncertainty estimation improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__confidence-calibration,confidence calibration,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether confidence calibration improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__conformal-prediction,conformal prediction,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether conformal prediction improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__conformal-risk-control,conformal risk control,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether conformal risk control improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__bayesian-model-averaging,bayesian model averaging,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether bayesian model averaging improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__ensemble-of-evaluators,ensemble of evaluators,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether ensemble of evaluators improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__model-disagreement-detection,model disagreement detection,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether model disagreement detection improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__source-diversity-enforcement,source diversity enforcement,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether source diversity enforcement improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__data-sufficiency-score,data sufficiency score,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether data sufficiency score improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-7-evidence-verification-uncertainty-and-abstention__evidence-coverage-score,evidence coverage score,"8.7 Evidence, verification, uncertainty and abstention",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether evidence coverage score improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__react,ReAct,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether ReAct improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__plan-and-execute,plan-and-execute,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether plan-and-execute improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__reflection-loops,reflection loops,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether reflection loops improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__critic-as-tool,critic-as-tool,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether critic-as-tool improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__debate-multi-agent-critique,debate / multi-agent critique,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether debate / multi-agent critique improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__tree-of-thought,Tree-of-Thought,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Tree-of-Thought improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__program-of-thought,Program-of-Thought,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Program-of-Thought improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__code-assisted-reasoning,code-assisted reasoning,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether code-assisted reasoning improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__toolformer-style-function-calling,toolformer-style function calling,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether toolformer-style function calling improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__verifier-guided-decoding,verifier-guided decoding,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether verifier-guided decoding improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__step-back-prompting,step-back prompting,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether step-back prompting improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__least-to-most-prompting,least-to-most prompting,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether least-to-most prompting improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__decomposition-prompting,decomposition prompting,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether decomposition prompting improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__factored-decomposition,factored decomposition,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether factored decomposition improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__self-consistency,self-consistency,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether self-consistency improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__hypothesis-generation-testing,hypothesis generation + testing,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether hypothesis generation + testing improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__abductive-reasoning,abductive reasoning,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether abductive reasoning improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__counterfactual-reasoning,counterfactual reasoning,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether counterfactual reasoning improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
8-8-reasoning-agents-and-generation__causal-graph-light,causal graph light,"8.8 Reasoning, agents and generation",BENCHMARKED,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether causal graph light improves final product output.,TBD_BY_BASELINE,"[""TBD_BY_BENCHMARK""]",LOCAL_READINESS,scripts/run_benchmark.py,TBD_BY_CONFIGURATION_REVIEW,TBD_BY_RUNTIME_REVIEW,TBD_BY_BENCHMARK,TBD_BY_BENCHMARK,TBD_BY_SECURITY_TESTING,check_candidate_catalog_complete,final_case_evidence/benchmark_results.jsonl,direct benchmark passed; runtime promotion still requires output-value review and decision ledger,TBD_BY_BENCHMARK,TBD_BY_REPOSITORY_CLEANLINESS,,
